sen,label_decode,label,raw_sen
"['现', '任', '深', '圳', '市', '方', '天', '通', '实', '业', '发', '展', '有', '限', '公', '司', '董', '事', '长', 'S', 't', 'e', 'p', 'h', 'e', 'n', 'L', 'o', 'n', 'g', '（', '中', '文', '名', '：', '龙', '肇', '辉', '）', '男']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'M-NAME', 'M-NAME', 'M-NAME', 'M-NAME', 'M-NAME', 'M-NAME', 'M-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'O', 'O', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 1, 18, 18, 18, 18, 18, 18, 18, 18, 18, 2, 3, 3, 3, 3, 3, 1, 18, 2, 3, 3]",现任深圳市方天通实业发展有限公司董事长StephenLong（中文名：龙肇辉）男
"['1', '9', '9', '9', '年', '毕', '业', '于', '中', '南', '财', '经', '政', '法', '大', '学', '财', '政', '专', '业', '；', '2', '0', '0', '0', '年', '1', '月', '至', '2', '0', '0', '2', '年', '1', '月', '担', '任', '陕', '西', '秦', '丰', '农', '业', '科', '技', '股', '份', '有', '限', '公', '司', '董', '事', '长', '秘', '书', '；', '2', '0', '0', '2', '年', '1', '月', '至', '2', '0', '0', '4', '年', '3', '月', '担', '任', '陕', '西', '秦', '丰', '农', '业', '科', '技', '股', '份', '有', '限', '公', '司', '证', '券', '部', '副', '部', '长', '、', '公', '司', '证', '券', '事', '务', '代', '表', '；', '2', '0', '0', '4', '年', '3', '月', '至', '2', '0', '0', '5', '年', '6', '月', '担', '任', '陕', '西', '秦', '丰', '农', '业', '科', '技', '股', '份', '有', '限', '公', '司', '董', '事', '会', '办', '公', '室', '副', '主', '任', '、', '主', '任', '、', '公', '司', '证', '券', '事', '务', '代', '表', '；', '2', '0', '0', '5', '年', '6', '月', '至', '2', '0', '0', '7', '年', '1', '0', '月', '担', '任', '陕', '西', '秦', '丰', '农', '业', '科', '技', '股', '份', '有', '限', '公', '司', '行', '政', '人', '事', '部', '部', '长', '兼', '董', '事', '会', '办', '公', '室', '主', '任', '、', '公', '司', '证', '券', '事', '务', '代', '表', '、', '职', '工', '代', '表', '监', '事', '；', '2', '0', '0', '7', '年', '1', '0', '月', '至', '2', '0', '0', '8', '年', '4', '月', '担', '任', '陕', '西', '秦', '丰', '农', '业', '科', '技', '股', '份', '有', '限', '公', '司', '董', '事', '会', '办', '公', '室', '主', '任', '、', '证', '券', '事', '务', '代', '表', '、', '职', '工', '代', '表', '监', '事', '；', '2', '0', '0', '8', '年', '4', '月', '至', '今', '担', '任', '陕', '西', '延', '长', '石', '油', '化', '建', '股', '份', '有', '限', '公', '司', '董', '事', '会', '秘', '书', '张', '美', '文', '先', '生', '男', '中', '国', '国', '籍']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT']","[3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11, 3, 15, 17, 9, 10, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 10, 10, 11, 3, 9, 11, 3, 15, 17, 9, 10, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 10, 10, 11, 3, 15, 17, 9, 10, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 1, 18, 2, 3, 3, 3, 4, 5, 5, 6]",1999年毕业于中南财经政法大学财政专业；2000年1月至2002年1月担任陕西秦丰农业科技股份有限公司董事长秘书；2002年1月至2004年3月担任陕西秦丰农业科技股份有限公司证券部副部长、公司证券事务代表；2004年3月至2005年6月担任陕西秦丰农业科技股份有限公司董事会办公室副主任、主任、公司证券事务代表；2005年6月至2007年10月担任陕西秦丰农业科技股份有限公司行政人事部部长兼董事会办公室主任、公司证券事务代表、职工代表监事；2007年10月至2008年4月担任陕西秦丰农业科技股份有限公司董事会办公室主任、证券事务代表、职工代表监事；2008年4月至今担任陕西延长石油化建股份有限公司董事会秘书张美文先生男中国国籍
"['后', '创', '立', '汕', '头', '市', '达', '濠', '机', '电', '设', '备', '有', '限', '公', '司']","['O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG']","[3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17]",后创立汕头市达濠机电设备有限公司
"['2', '0', '1', '2', '年', '至', '今', '兼', '任', '中', '外', '运', '空', '运', '发', '展', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '徐', '凤', '江', '女', '士', '中', '国', '国', '籍']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 1, 18, 2, 3, 3, 4, 5, 5, 6]",2012年至今兼任中外运空运发展股份有限公司独立董事徐凤江女士中国国籍
"['先', '后', '担', '任', '惠', '州', '中', '京', '电', '子', '科', '技', '股', '份', '有', '限', '公', '司', '工', '程', '部', '主', '管', '、', '主', '任', '、', '副', '经', '理', '及', '开', '发', '部', '经', '理', '等', '职', '务']","['O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O']","[3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 9, 11, 3, 9, 10, 11, 3, 9, 10, 10, 10, 11, 3, 3, 3]",先后担任惠州中京电子科技股份有限公司工程部主管、主任、副经理及开发部经理等职务
"['曾', '任', '天', '原', '化', '工', '厂', '计', '量', '室', '设', '备', '员', '、', '主', '任', '助', '理', '天', '原', '化', '工', '厂', '厂', '长', '助', '理', '、', '副', '厂', '长', '、', '党', '委', '副', '书', '记', '上', '海', '市', '化', '学', '工', '业', '技', '术', '监', '督', '所', '党', '委', '书', '记', '兼', '副', '所', '长', '现', '任', '电', '化', '厂', '副', '厂', '长', '、', '厂', '长', '兼', '党', '委', '书', '记', '高', '欣', '男']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'E-NAME', 'O']","[3, 3, 15, 16, 16, 16, 17, 9, 10, 10, 10, 10, 11, 3, 9, 10, 10, 11, 15, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 10, 11, 3, 9, 10, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 10, 11, 3, 3, 15, 16, 17, 9, 10, 11, 3, 9, 11, 3, 9, 10, 10, 11, 1, 2, 3]",曾任天原化工厂计量室设备员、主任助理天原化工厂厂长助理、副厂长、党委副书记上海市化学工业技术监督所党委书记兼副所长现任电化厂副厂长、厂长兼党委书记高欣男
"['1', '9', '5', '6', '年', '出', '生', '高', '级', '经', '济', '师', '大', '专', '学', '历', '；', '现', '任', '宁', '波', '联', '合', '集', '团', '股', '份', '有', '限', '公', '司', '董', '事', '长', '；', '浙', '江', '荣', '盛', '控', '股', '集', '团', '有', '限', '公', '司', '董', '事', '长', '、', '总', '裁', '荣', '盛', '石', '化', '股', '份', '有', '限', '公', '司', '董', '事', '长', '；', '宜', '宾', '天', '原', '集', '团', '股', '份', '有', '限', '公', '司', '副', '董', '事', '长', '姚', '木', '成', '男']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O']","[3, 3, 3, 3, 3, 3, 3, 9, 10, 10, 10, 11, 12, 13, 13, 14, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 9, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 1, 18, 2, 3]",1956年出生高级经济师大专学历；现任宁波联合集团股份有限公司董事长；浙江荣盛控股集团有限公司董事长、总裁荣盛石化股份有限公司董事长；宜宾天原集团股份有限公司副董事长姚木成男
"['获', '得', '研', '究', '生', '结', '业', '证', '书']","['O', 'O', 'B-EDU', 'M-EDU', 'E-EDU', 'O', 'O', 'O', 'O']","[3, 3, 12, 13, 14, 3, 3, 3, 3]",获得研究生结业证书
"['香', '港', '联', '交', '所', '上', '市', '公', '司', '安', '徽', '天', '大', '石', '油', '管', '材', '股', '份', '有', '限', '公', '司', '（', '股', '份', '代', '号', '8', '3', '9', '）', '独', '立', '董', '事', '深', '圳', '市', '泰', '昂', '能', '源', '科', '技', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事', '周', '大', '生', '珠', '宝', '股', '份', '有', '限', '公', '司', '独', '立', '董', '事']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 9, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11]",香港联交所上市公司安徽天大石油管材股份有限公司（股份代号839）独立董事深圳市泰昂能源科技股份有限公司独立董事周大生珠宝股份有限公司独立董事
"['现', '任', '昆', '明', '市', '国', '资', '委', '第', '六', '监', '事', '会', '监', '事']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 17, 9, 10, 10, 10, 10, 10, 11]",现任昆明市国资委第六监事会监事
"['1', '9', '7', '6', '年', '8', '月', '出', '生', '大', '学', '文', '化', '注', '册', '会', '计', '师', '、', '注', '册', '资', '产', '评', '估', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 14, 9, 10, 10, 10, 11, 3, 9, 10, 10, 10, 10, 10, 11]",1976年8月出生大学文化注册会计师、注册资产评估师
"['同', '时', '兼', '任', '山', '东', '天', '矩', '律', '师', '事', '务', '所', '律', '师', '张', '晓', '荣', '：', '男']","['O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O']","[3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 1, 18, 2, 3, 3]",同时兼任山东天矩律师事务所律师张晓荣：男
"['现', '任', '浙', '江', '富', '润', '股', '份', '有', '限', '公', '司', '工', '会', '主', '席', '、', '职', '工', '监', '事', '柳', '振', '江', '先', '生', '：', '中', '国', '国', '籍']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 11, 3, 9, 10, 10, 11, 1, 18, 2, 3, 3, 3, 4, 5, 5, 6]",现任浙江富润股份有限公司工会主席、职工监事柳振江先生：中国国籍
"['2', '0', '0', '8', '年', '荣', '获', '“', '芜', '湖', '改', '革', '开', '放', '3', '0', '周', '年', '纪', '念', '勋', '章', '”']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[3, 3, 3, 3, 3, 3, 3, 3, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 3]",2008年荣获“芜湖改革开放30周年纪念勋章”
"['历', '任', '四', '川', '省', '交', '通', '厅', '汽', '车', '修', '理', '厂', '生', '产', '调', '度', '员', '、', '成', '都', '市', '第', '一', '技', '工', '学', '校', '实', '习', '厂', '厂', '长', '、', '总', '务', '行', '政', '处', '主', '任', '、', '副', '校', '长']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 11, 3, 9, 10, 10, 10, 10, 10, 11, 3, 9, 10, 11]",历任四川省交通厅汽车修理厂生产调度员、成都市第一技工学校实习厂厂长、总务行政处主任、副校长
"['毕', '业', '于', '四', '川', '大', '学', '工', '商', '管', '理', '专', '业', '高', '级', '经', '济', '师']","['O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'E-PRO', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 15, 16, 16, 17, 19, 20, 20, 20, 20, 21, 9, 10, 10, 10, 11]",毕业于四川大学工商管理专业高级经济师
"['1', '9', '8', '8', '年', '至', '1', '9', '9', '1', '年', '任', '世', '界', '著', '名', 'D', 'e', 'l', 'o', 'i', 't', 't', 'e', 'T', 'o', 'u', 'c', 'h', 'e', 'T', 'o', 'h', 'm', 'a', 't', 's', 'u', 'I', 'n', 't', '.', '会', '计', '师', '事', '务', '所', '高', '级', '审', '计', '师']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 15, 16, 16, 16, 16, 17, 9, 10, 10, 10, 11]",1988年至1991年任世界著名DeloitteToucheTohmatsuInt.会计师事务所高级审计师
"['兼', '任', '山', '东', '航', '空', '集', '团', '有', '限', '公', '司', '董', '事', '长', '、', '总', '裁', '和', '山', '东', '航', '空', '副', '董', '事', '长', '任', '宇', '光', '：', '女', '中', '国', '籍']","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'B-CONT', 'M-CONT', 'E-CONT']","[3, 3, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 9, 10, 11, 3, 9, 11, 3, 15, 16, 16, 17, 9, 10, 10, 11, 1, 18, 2, 3, 3, 4, 5, 6]",兼任山东航空集团有限公司董事长、总裁和山东航空副董事长任宇光：女中国籍
