sen,label_decode,label,raw_sen,length,start,insert_index
"['3', '.', '7', ' ', '手', '消', '毒', '剂', 'h', 'a', 'n', 'd', ' ', 'a', 'n', 't', 'i', 's', 'e', 'p', 't', 'i', 'c', ' ', 'a', 'g', 'e', 'n', 't', ' ', ' ', '3', '.', '7', '.', '1', ' ', '速', '干', '手', '消', '毒', '剂', 'a', 'l', 'c', 'o', 'h', 'o', 'l', '-', 'b', 'a', 's', 'e', 'd', ' ', 'h', 'a', 'n', 'd', ' ', 'r', 'u', 'b', ' ', ' ', '3', '.', '7', '.', '2', ' ', '免', '冲', '洗', '手', '消', '毒', '剂', 'w', 'a', 't', 'e', 'r', 'l', 'e', 's', 's', ' ', 'a', 'n', 't', 'i', 's', 'e', 'p', 't', 'i', 'c', ' ', 'a', 'g', 'e', 'n', 't', ' ', '主', '要', '用', '于', '外', '科', '手', '部', '皮', '肤', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 20, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.7  手消毒剂 hand antiseptic agent  3.7.1  速干手消毒剂 alcohol-based hand rub  3.7.2  免冲洗手消毒剂 waterless antiseptic agent 主要用于外科手部皮肤消毒,119,0,"[4, 8, 37, 43, 73, 80]"
"['\u2002', ' ', '3', '.', '2', '2', '单', '采', '新', '鲜', '冰', '冻', '血', '浆', '\u2002', '\u2002', 'a', 'p', 'h', 'e', 'r', 'e', 's', 'i', 's', '\u2002', 'f', 'r', 'e', 's', 'h', '\u2002', 'f', 'r', 'o', 'z', 'e', 'n', '\u2002', 'p', 'l', 'a', 's', 'm', 'a', '\u2002', ' ', '使', '用', '血', '细', '胞', '分', '离', '机', '载', '全', '封', '闭', '的', '条', '件', '下', '自', '动', '将', '符', '合', '要', '求', '的', '献', '血', '者', '血', '液', '中', '的', '血', '浆', '分', '离', '出', '兵', '在', '6', 'h', '内', '速', '冻', '呈', '固', '态', '的', '单', '采', '成', '分', '血', ',', '\u2002', ' ', '3', '.', '2', '3', '冰', '冻', '血', '浆', '\u2002', '\u2002', 'f', 'r', 'o', 'z', 'e', 'n', '\u2002', 'p', 'l', 'a', 's', 'm', 'a', '\u2002', 'a', 'n', 'd', '\u2002', 'f', 'r', 'o', 'z', 'e', 'n', '\u2002', 'p', 'l', 'a', 's', 'm', 'a', '\u2002', 'c', 'r', 'y', 'o', 'p', 'r', 'e', 'c', 'i', 'p', 'i', 't', 'a', 't', 'e', '\u2002', 'r', 'e', 'd', 'u', 'c', 'e', 'd', '\u2002', ' ', '采', '用', '特', '定', '的', '方', '法', '在', '全', '血', '的', '有', '效', '期', '内']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 21, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","  3.22单采新鲜冰冻血浆  apheresis fresh frozen plasma  使用血细胞分离机载全封闭的条件下自动将符合要求的献血者血液中的血浆分离出兵在6h内速冻呈固态的单采成分血,  3.23冰冻血浆  frozen plasma and frozen plasma cryoprecipitate reduced  采用特定的方法在全血的有效期内",184,0,
"['血', '袋', '完', '好', ',', '并', '保', '留', '注', '满', '全', '血', '经', '热', '合', '的', '导', '管', '至', '少', '3', '5', 'c', 'm', '\u2002', ' ', '容', '量', '\u2002', '\u2002', ' ', '血', '细', '胞', '比', '容', '\u2002', '\u2002', ' ', '血', '红', '蛋', '白', '含', '量', '\u2002', '来', '源', '于', '2', '0', '0', 'm', 'l', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 7, 3, 3, 3, 3, 3, 6, 7, 7, 7, 7, 3, 3, 3, 3, 3, 6, 7, 7, 7, 7, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","血袋完好,并保留注满全血经热合的导管至少35cm   容 量    血细胞比 容    血红蛋白含 量 来源于200ml全血",56,0,"[25, 27, 30, 35, 38, 44]"
"['3', '.', '2', '4', ' ', '暴', '露', '时', '间', 'e', 'x', 'p', 'o', 's', 'u', 'r', 'e', ' ', 't', 'i', 'm', 'e', ' ', '消', '毒', '或', '灭', '菌', '物', '品', '接', '触', '消', '毒', '或', '灭', '菌', '因', '子', '的', '作', '用', '时', '间']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 20, 21, 21, 21, 3, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.24  暴露时间 exposure time  消毒或灭菌物品接触消毒或灭菌因子的作用时间,44,0,"[5, 9, 22]"
"['9', '.', '腹', '胀', ',', '肝', '、', '脾', '、', '淋', '巴', '结', '肿', '大']","['O', 'O', 'O', 'B-症状', 'I-症状', 'O', 'O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状']","[0, 3, 3, 3, 16, 17, 3, 3, 3, 3, 3, 3, 16, 17, 17, 17, 17, 1]","9. 腹胀 ,肝、脾 、淋巴结肿大",14,0,"[2, 4, 8]"
"['3', '.', '2', '5', '冷', '沉', '淀', '凝', '血', '因', '子', 'c', 'r', 'y', 'o', 'p', 'r', 'e', 'c', 'i', 'p', 'i', 't', 'a', 't', 'e', 'd', ' ', 'a', 'n', 't', 'i', 'h', 'e', 'm', 'o', 'p', 'h', 'i', 'l', 'i', 'c', ' ', 'f', 'a', 'c', 't', 'o', 'r', ' ', '釆', '用', '特', '定', '的', '方', '法', '将', '保', '存', '期', '内', '的', '新', '鲜', '冰', '冻', '血', '浆', '在', '1', '°', 'C', '?', '6', '笆', '融', '化', '后', ',', '分', '离', '岀', '大', '部', '分', '的', '血', '浆']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 20, 21, 21, 21, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","3.25冷沉淀凝血因子cryoprecipitated antihemophilic factor 釆用特定的方法将保存期内的新鲜冰冻血浆在1°C?6笆融化后,分离岀大部分的血浆",89,0,
"['7', '常', '用', '消', '毒', '与', '灭', '菌', '方', '法', ' ', '常', '用', '消', '毒', '与', '灭', '菌', '方', '法', '应', '遵', '照', '附', '录', 'C', '的', '规', '定', '对', '使', '用', '产', '品', '应', '查', '验', '相', '关', '证', '件', ' ', '8', '高', '度', '危', '险', '性', '物', '品', '的', '灭', '菌', ' ', '8', '.', '1', '手', '术', '器', '械', '、', '器', '具', '和', '物', '品', '的', '灭', '菌', ' ', '8', '.', '1', '.', '1', '灭', '菌', '前', '准', '备', ' ', '清', '洗', '、', '包', '装', '、', '装', '载', '遵', '循', 'W', 'S', '3', '1', '0', '.', '2', '的', '要', '求']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 60, 61, 61, 61, 61, 61, 61, 61, 61, 61, 3, 3, 3, 3, 60, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",7常用消毒与灭菌方法 常用消毒与灭菌方法应遵照附录C的规定对使用产品应查验相关证件 8高度危险性物品的灭菌 8.1手术器械、器具和物品的灭菌 8.1.1灭菌前准备 清洗、包装、装载遵循WS310.2的要求,102,0,
"['其', '质', '量', '控', '制', '要', '求', '与', '原', '血', '液', '制', '剂', '的', '要', '求', '相', '同', ',', '3', '.', '2', '8', '标', '示', '量', 'l', 'a', 'b', 'e', 'l', 'e', 'd', ' ', 'v', 'o', 'l', 'u', 'm', 'e', ' ', '在', '血', '液', '制', '剂', '的', '标', '签', '上', '表', '明', '该', '血', '液', '制', '剂', '容', '量', '的', '方', '式']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 20, 21, 21, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","其质量控制要求与原血液制剂的要求相同,3.28标示量labeled volume 在血液制剂的标签上表明该血液制剂容量的方式",62,0,
"['清', '洗', '消', '毒', '及', '灭', '菌', '效', '果', '监', '测', '标', '准', ' ', 'w', 'S', '/', 'T', '3', '1', '1', '医', '院', '隔', '离', '技', '术', '规', '范', ' ', 'W', 'S', '/', 'T', '3', '1', '3', '医', '务', '人', '员', '手', '卫', '生', '规', '范', ' ', 'Y', 'Y', '/', 'T', '0', '5', '0', '6', '.', '1', '病', '人', '、', '医', '护', '人', '员', '和', '器', '械', '用', '手', '术', '单', '手', '术', '衣', '和', '洁', '净', '服', '第', '1', '部', '分', ',', '制', '造', '厂', '、', '处', '理', '厂', '和', '产', '品', '的', '通', '用', '要', '求', ' ', 'Y', 'Y', '/', 'T', '0', '6', '9', '8', '.', '2', '最', '终', '灭', '菌', '医', '疗', '器', '械', '包', '装', '材', '料', '第', '2', '部', '分']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 48, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","清洗消毒及灭菌效果监测标准  wS/T311医院隔离技术规范  WS/T313医务人员手卫生规范 YY/T0506.1病人、医护人员和器械用手术单手术衣和洁净服第1部分,制造厂、处理厂和产品的通用要求 YY/T0698.2最终灭菌医疗器械包装材料第2部分",125,0,"[14, 29]"
"['血', '袋', '完', '好', ',', '并', '保', '留', '注', '满', '全', '血', '经', '热', '合', '的', '导', '管', '至', '少', '3', '5', 'c', 'm', '\u2002', ' ', '容', '量', '\u2002', '\u2002', ' ', '血', '红', '蛋', '白', '含', '量', '\u2002', '来', '源', '于', '2', '0', '0', 'm', 'l', '全', '血']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 7, 3, 3, 3, 6, 7, 7, 7, 7, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","血袋完好,并保留注满全血经热合的导管至少35cm  容量   血红蛋白含量 来源于200ml全血",48,0,
"['l', ')', '保', '证', '在', '离', '开', '前', '有', '一', '段', '时', '间', '的', '休', '息', '并', '已', '完', '全', '恢', '复', ',', 'm', ')', '保', '证', '献', '血', '者', '在', '有', '成', '人', '陪', '同', '下', '离', '开']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 56, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 1]","l)保证在离开前有一段时间的休息并已完全恢复,m )保证献血者在有成人陪同下离开",39,0,[24]
"['2', '7', '什', '么', '叫', '血', '型', '？', '（', '知', '识', '类', '-', '血', '液', '概', '念', '型', '）', ' ', '血', '型', '通', '常', '定', '义', '为', '各', '种', '血', '液', '成', '分', '的', '遗', '传', '多', '态', '性', ',', '是', '人', '类', '遗', '传', '的', '一', '种', '标', '志']","['O', 'O', 'O', 'O', 'O', 'B-血型', 'I-血型', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 12, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","27什么叫血型？（知识类-血液概念型） 血型通常定义为各种血液成分的遗传多态性,是人类遗传的一种标志",50,0,
"['3', '5', 'R', 'h', 'D', '阴', '性', '属', '稀', '有', '血', '型', '吗', '？', '（', '知', '识', '类', '-', '血', '液', '概', '念', '型', '）', ' ', '任', '何', '一', '个', '血', '型', '系', '统', '抗', '原']","['O', 'O', 'O', 'B-血型', 'I-血型', 'I-血型', 'I-血型', 'I-血型', 'O', 'O', 'O', 'B-血型', 'I-血型', 'I-血型', 'I-血型', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 12, 13, 13, 13, 13, 3, 3, 3, 12, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",35 RhD阴性 属 稀有血型 吗？（知识类-血液概念型） 任何一个血型系统抗原,36,0,"[2, 7, 8, 12]"
"['\u2002', ' ', '表', '1', '7', '\u2002', '单', '采', '新', '鲜', '冰', '冻', '血', '浆', '质', '量', '控', '制', '项', '目', '和', '要', '求', '\u2002', ' ', '质', '量', '控', '制', '项', '目', '\u2002', '要', '求', '\u2002', ' ', '外', '观', '\u2002', '肉', '眼', '观', '察', '应', '呈', '黄', '色', '澄', '清', '液', '体', ',', '无', '色', '泽', '异', '常', '、', '蛋', '白', '析', '出', '、', '气', '泡', '及', '重', '度', '乳', '糜', '等', '情', '况']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","  表17 单采新鲜冰冻血浆质量控制项目和要求  质量控制项目 要求  外观 肉眼观察应呈黄色澄清液体,无色泽异常、蛋白析出、气泡及重度乳糜等情况",73,0,
"['7', '）', '双', '臂', '静', '脉', '穿', '刺', '部', '位', ',', '8', '）', '经', '健', '康', '征', '询', '没', '有', '影', '响', '血', '液', '质', '量', '和', '献', '血', '者', '自', '身', '安', '全', '的', '疾', '病', '或', '病', '史']","['O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目']","[0, 3, 3, 6, 7, 7, 7, 7, 7, 7, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 7, 1]","7）双臂静脉穿刺部位,8）经健康征询没有影响血液质量和献血者自身安全的疾病或病史",40,0,
