sen,label_decode,label,raw_sen,length,start,insert_index
"['3', '.', '1', '6', '浓', '缩', '血', '小', '板', 'p', 'l', 'a', 't', 'e', 'l', 'e', 't', 's']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'I-英文名', 'O']","[0, 3, 3, 3, 3, 3, 30, 31, 31, 31, 31, 3, 16, 17, 17, 17, 17, 17, 17, 17, 17, 3, 1]",3.16 浓缩血小板 platelets ,18,0,"[5, 10, 19]"
"['1', '0', '.', '1', '诊', '疗', '用', '品', '的', '清', '洁', '与', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'I-卫生', 'O']","[0, 3, 3, 3, 3, 3, 72, 73, 73, 73, 73, 73, 73, 73, 73, 73, 3, 1]",10.1诊疗用品的清洁与消毒,14,0,"[5, 15]"
"['3', '5', 'R', 'h', 'D', '阴', '性', '属', '稀', '有', '血', '型', '吗', '？', '（', '知', '识', '类', '-', '血', '液', '概', '念', '型', '）']","['O', 'O', 'O', 'O', 'B-血型', 'I-血型', 'I-血型', 'I-血型', 'O', 'I-血型', 'O', 'O', 'B-血型', 'I-血型', 'I-血型', 'O', 'I-血型', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 18, 19, 19, 19, 19, 3, 3, 3, 18, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",35RhD阴性属稀有血型吗？（知识类-血液概念型）,25,0,"[3, 8, 9, 13]"
"['6', '.', '2', '.', '1', '1', '口', '服', '抑', '制', '血', '小', '板', '功', '能', '的', '药', '药', '物', '（', '如', '含', '阿', '司', '匹', '林', '或', '阿', '司', '匹', '林', '类', '药', '物', '）', '停', '药', '后', '不', '满', '5', 'd', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-药品', 'I-药品', 'I-药品', 'I-药品', 'I-药品', 'I-药品', 'O', 'I-药品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 36, 37, 37, 37, 37, 37, 37, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6.2.11口服抑制血小板功能的药药物（如含阿司匹林或 阿司匹林类药物 ）停药后不满5d者,43,0,"[28, 35]"
"['1', '.', '2', '核', '对', '献', '血', '者', '身', '份', '及', '年', '龄']","['O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'I-献血者健康检查', 'O']","[0, 3, 3, 3, 3, 26, 27, 27, 27, 27, 27, 27, 27, 27, 27, 3, 1]",1.2核对献血者身份及年龄,13,0,"[4, 14]"
"['以', '及', '肺', '功', '能', '不', '全', '等']","['O', 'O', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'I-疾病', 'O', 'O']","[0, 3, 3, 3, 32, 33, 33, 33, 33, 3, 3, 1]",以及肺功能不全等,8,0,"[3, 8]"
"['6', '.', '2', '.', '9', '被', '血', '液', '或', '组', '织', '污', '染', '的', '器', '材', '致', '伤', '或', '污', '染', '伤', '口', '以', '及', '施', '行', '纹', '身', '术', '后', '未', '满', '1', '年', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'I-疾病', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'O', 'I-疾病', 'O', 'O', 'O', 'O', 'O', 'B-手术', 'I-手术', 'O', 'I-手术', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 32, 33, 33, 33, 33, 33, 33, 33, 33, 3, 3, 3, 32, 33, 33, 33, 3, 3, 3, 3, 3, 3, 38, 39, 39, 3, 3, 3, 3, 3, 3, 3, 1]",6.2.9被血液或 组织污染的器材致伤 或 污染伤口 以及施行 纹身术 后未满1年者,36,0,"[10, 19, 20, 24, 28, 31]"
"['e', '）', '提', '供', '饮', '料', '并', '给', '予', '解', '释', '让', '其', '放', '松']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",e） 提供饮料并给予解释让其放松 ,15,0,"[3, 16]"
"['质', '量', '控', '制', '项', '目', '要', '求', '外', '观', '肉', '眼', '观', '察', '应', '无', '色', '泽', '异', '常', '、', '溶', '血', '、', '凝', '块', '、', '气', '泡', '等', '情', '况']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",质量控制项目要求 外观 肉眼观察应无色泽异常、溶血、凝块、气泡等情况,32,0,"[9, 11]"
"['9', '.', '1', '供', '电']","['O', 'O', 'O', 'O', 'O', 'B-献血场所', 'O', 'I-献血场所', 'O']","[0, 3, 3, 3, 3, 6, 7, 3, 1]",9.1供电,5,0,"[4, 6]"
"['本', '标', '准', '主', '要', '起', '草', '人', '郭', '永', '建', '、', '王', '鸿', '捷', '、', '孟', '忠', '华', '、', '林', '豪', '、', '赖', '东', '生', '、', '曾', '嘉']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'I-起草人', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'I-起草人', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'I-起草人', 'O', 'O', 'B-起草人', 'O', 'I-起草人', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'I-起草人', 'O', 'O', 'B-起草人', 'O', 'I-起草人', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 48, 49, 49, 3, 3, 3, 48, 49, 49, 3, 3, 3, 48, 49, 49, 3, 3, 3, 48, 49, 3, 3, 3, 48, 49, 49, 3, 3, 3, 48, 49, 3, 1]",本标准主要起草人 郭永建 、 王鸿捷 、 孟忠华 、 林豪 、 赖东生 、 曾嘉 ,29,0,"[9, 12, 13, 16, 17, 20, 21, 23, 24, 27, 28, 30]"
"['6', '.', '2', '.', '3', '妇', '女', '月', '经', '期', '及', '前', '后', '3', 'd', '妊', '娠', '期', '及', '流', '产', '后', '未', '满', '6', '个', '月', '分', '娩', '及', '哺', '乳', '期', '未', '满', '1', '年', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'O', 'I-献血者分类', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 3, 3, 3, 12, 13, 13, 3, 3, 3, 3, 3, 3, 3, 12, 13, 3, 3, 3, 12, 13, 13, 3, 3, 3, 3, 3, 3, 1]",6.2.3 妇女月经期 及前后3d 妊娠期 及 流产后 未满6个月 分娩 及 哺乳期 未满1年者,38,0,"[6, 11, 16, 19, 20, 23, 28, 30, 31, 34]"
"['7', '外', '科', '手', '消', '毒']","['O', 'O', 'O', 'B-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'I-工艺卫生', 'O', 'I-工艺卫生', 'O']","[0, 3, 3, 70, 71, 71, 71, 71, 3, 1]",7外科手消毒,6,0,"[2, 7]"
"['b', '）', '检', '查', '血', '压', '脉', '搏', '知', '觉', '专', '人', '看', '护']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",b） 检查血压脉搏知觉专人看护 ,14,0,"[3, 15]"
"['其', '最', '新', '版', '本', '（', '包', '括', '所', '有', '的', '修', '改', '单', '）', '适', '用', '于', '本', '文', '件', '中', '华', '人', '民', '共', '和', '国', '药', '典']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'O', 'I-规范性引用文件', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 58, 59, 59, 59, 59, 59, 59, 59, 59, 3, 1]",其最新版本（包括所有的修改单）适用于本文件中华人民共和国药典,30,0,"[22, 31]"
"['如', '梅', '毒', '患', '者', '、', '梅', '毒', '螺', '旋', '体', '感', '染', '者', '、', '淋', '病', '、', '尖', '锐', '湿', '疣', '等']","['O', 'O', 'O', 'B-疾病', 'O', 'I-疾病', 'O', 'O', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'I-疾病', 'O', 'O', 'O', 'B-疾病', 'O', 'I-疾病', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'O', 'I-疾病', 'O', 'O']","[0, 3, 3, 32, 33, 3, 3, 3, 3, 3, 32, 33, 33, 33, 33, 33, 33, 3, 3, 3, 3, 32, 33, 3, 3, 3, 32, 33, 33, 33, 3, 3, 1]",如 梅毒 患者、 梅毒螺旋体感染 者、 淋病 、 尖锐湿疣 等,23,0,"[2, 4, 7, 14, 16, 18, 19, 23]"
"['c', ')', '放', '松', '或', '脱', '去', '紧', '身', '衣', '服']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",c) 放松或脱去紧身衣服 ,11,0,"[3, 12]"
"['c', 'o', 'm', 'p', 'o', 'n', 'e', 'n', 't', 's', '2', '0', '1', '2', '-', '0', '5', '-', '1', '1', '发', '布', '2', '0', '1', '2', '-', '0', '7', '-', '0', '1', '实', '施', '中', '华', '人', '民', '共', '和', '国', '卫', '生', '部', '中', '国', '国', '家', '标', '准', '化', '委', '员', '会', '发', '布']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'O', 'I-发布日期', 'O', 'O', 'O', 'B-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'O', 'I-实施日期', 'O', 'O', 'O', 'B-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'O', 'I-发布单位', 'B-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'O', 'I-发布单位', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 40, 41, 41, 41, 41, 41, 41, 41, 41, 41, 3, 3, 3, 3, 42, 43, 43, 43, 43, 43, 43, 43, 43, 43, 3, 3, 3, 3, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 3, 44, 45, 45, 45, 45, 45, 45, 45, 45, 45, 3, 3, 3, 1]",components2012-05-11发布2012-07-01实施中华人民共和国卫生部中国国家标准化委员会发布,56,0,"[11, 21, 23, 33, 35, 45, 55]"
"['9', '献', '血', '场', '所', '设', '施']","['O', 'O', 'O', 'B-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'I-献血场所', 'O', 'I-献血场所', 'O']","[0, 3, 3, 6, 7, 7, 7, 7, 7, 3, 1]",9献血场所设施,7,0,"[2, 8]"
"['1', '）', '血', '红', '蛋', '白', '检', '测']","['O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O']","[0, 3, 3, 3, 10, 11, 11, 11, 11, 11, 3, 1]",1） 血红蛋白检测 ,8,0,"[3, 9]"
"['a', '）', '红', '细', '胞', '比', '容', '（', 'H', 'C', 'T', ')']","['O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'B-英文名', 'I-英文名', 'O', 'I-英文名', 'O', 'O']","[0, 3, 3, 3, 10, 11, 11, 11, 11, 3, 3, 3, 16, 17, 17, 3, 3, 1]",a）红细胞比容（HCT),12,0,"[3, 8, 9, 12]"
"['3', '.', '2', '5', '存', '活', '时', '间', 's', 'u', 'r', 'v', 'i', 'v', 'a', 'l', 't', 'i', 'm', 'e', 'T']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'I-英文名', 'O']","[0, 3, 3, 3, 3, 3, 30, 31, 31, 31, 3, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 3, 1]",3.25 存活时间 survivaltimeT ,21,0,"[5, 9, 22]"
"['9', '.', '1', '供', '电']","['O', 'O', 'O', 'O', 'O', 'B-献血场所', 'O', 'I-献血场所', 'O']","[0, 3, 3, 3, 3, 6, 7, 3, 1]",9.1供电,5,0,"[4, 6]"
"['3', '.', '2', '3', '终', '末', '消', '毒', 't', 'e', 'r', 'm', 'i', 'n', 'a', 'l']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 30, 31, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.23 终末消毒 terminal,16,0,"[5, 9]"
"['质', '量', '控', '制', '项', '目', '\u2002', '要', '求', '\u2002', '外', '观', '\u2002', '肉', '眼', '观', '察', '应', '呈', '黄', '色', '澄', '清', '液', '体']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",质量控制项目 要求 外观 肉眼观察应呈黄色澄清液体,25,0,"[11, 13]"
"['1', '、', 'R', 'h', '阴', '性', '血', '非', '常', '稀', '有']","['O', 'O', 'O', 'O', 'B-血液产品', 'I-血液产品', 'I-血液产品', 'I-血液产品', 'O', 'I-血液产品', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 8, 9, 9, 9, 9, 3, 3, 3, 3, 3, 1]",1、Rh阴性血非常稀有,11,0,"[3, 8]"
"['3', '.', '2', '6', '杀', '灭', '时', '间', 'k', 'i', 'l', 'l', 'i', 'n', 'g', 't', 'i', 'm', 'e', 'k', 'T']","['O', 'O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'B-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'I-英文名', 'O', 'I-英文名', 'O']","[0, 3, 3, 3, 3, 3, 30, 31, 31, 31, 3, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 3, 1]",3.26 杀灭时间 killingtimekT ,21,0,"[5, 9, 22]"
"['6', '.', '2', '.', '1', '6', '旅', '行', '史', '∶', '曾', '有', '国', '务', '院', '卫', '生', '行', '政', '部', '恒', '确', '定', '的', '检', '疫', '转', '染', '病', '疫', '区', '或', '监', '测', '传', '染', '病', '疫', '区', '旅', '行', '史']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 12, 13, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6.2.16旅行史∶曾有国务院卫生行政部恒确定的检疫转染病疫区或监测传染病疫区旅行史,42,0,"[7, 10]"
"['1', '）', '血', '红', '蛋', '白', '检', '测']","['O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O']","[0, 3, 3, 3, 10, 11, 11, 11, 11, 11, 3, 1]",1） 血红蛋白检测 ,8,0,"[3, 9]"
"['清', '洗', '消', '毒', '及', '灭', '菌', '效', '果', '监', '测', '标', '准', 'w', 'S', '/', 'T', '3', '1', '1', '医', '院', '隔', '离', '技', '术', '规', '范']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'I-规范性引用文件', 'O', 'I-规范性引用文件', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 58, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 3, 1]",清洗消毒及灭菌效果监测标准 wS/T311医院隔离技术规范 ,28,0,"[14, 29]"
"['3', '.', '3', '卫', '生', '手', '消', '毒', 'a', 'n', 't', 'i', 's', 'e', 'p', 't', 'i', 'c']","['O', 'O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 30, 31, 31, 31, 31, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.3卫生手消毒antiseptic,18,0,"[4, 9]"
"['编', '写', '陈', '蓓', '怡']","['O', 'O', 'O', 'O', 'B-起草人', 'I-起草人', 'O', 'I-起草人', 'O']","[0, 3, 3, 3, 48, 49, 49, 3, 1]",编写陈蓓怡,5,0,"[3, 6]"
"['1', '0', '.', '血', '液', '及', '骨', '髓', '检', '查', '异', '常']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'I-症状', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 22, 23, 23, 23, 23, 23, 3, 1]",10.血液及骨髓检查异常,12,0,"[7, 13]"
"['1', '.', '9', '健', '康', '检', '查', '结', '论']","['O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'I-献血者健康检查', 'O']","[0, 3, 3, 3, 3, 26, 27, 27, 27, 27, 27, 3, 1]",1.9健康检查结论,9,0,"[4, 10]"
"['S', 'u', 'r', 'g', 'e', 'r', 'y', '5', '1', '(', '2', ')', '2', '2', '4', '–', '2', '3', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'O', 'I-编号', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 3, 1]",Surgery51(2)224–232,19,0,"[8, 20]"
"['6', '献', '出', '的', '血', '液', '要', '经', '过', '哪', '些', '项', '目', '的', '检', '测', '？', '（', '制', '度', '类', '-', '概', '念', '型', '）']","['O', 'O', 'O', 'O', 'O', 'O', 'B-血液产品', 'O', 'I-血液产品', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 8, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",6献出的血液要经过哪些项目的检测？（制度类-概念型）,26,0,"[5, 7]"
"['2', '.', '1', '1', '.', '2', '单', '采', '血', '小', '板', '采', '集']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'I-血液采集', 'O', 'I-血液采集', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 28, 29, 29, 29, 29, 29, 29, 3, 1]",2.11.2单采血小板采集,13,0,"[7, 14]"
"['①', '轻', '度', '不', '良', '反', '应']","['O', 'O', 'O', 'B-严重程度评估', 'I-严重程度评估', 'I-严重程度评估', 'I-严重程度评估', 'I-严重程度评估', 'O', 'I-严重程度评估', 'O']","[0, 3, 3, 60, 61, 61, 61, 61, 61, 3, 1]",① 轻度不良反应 ,7,0,"[2, 8]"
"['1', '.', '2', '.', '1', '献', '血', '者', '身', '份']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'I-献血者健康检查', 'O', 'I-献血者健康检查', 'O']","[0, 3, 3, 3, 3, 3, 3, 26, 27, 27, 27, 27, 3, 1]",1.2.1献血者身份,10,0,"[6, 11]"
"['9', '.', '1', '.', '2', '单', '釆', '血', '小', '板', '献', '血', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'O', 'I-献血者分类', 'O']","[0, 3, 3, 3, 3, 3, 3, 12, 13, 13, 13, 13, 13, 13, 13, 3, 1]",9.1.2 单釆血小板献血者 ,13,0,"[6, 14]"
"['d', ')', '打', '开', '窗', '户', '或', '电', '扇', '保', '持', '献', '血', '者', '凉', '爽']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",d)打开窗户或电扇保持献血者凉爽,16,0,"[3, 17]"
"['4', '.', '5', '丙', '氨', '酸', '氨', '基', '转', '移', '酶', '检', '测', '合', '格']","['O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'I-项目', 'O', 'I-项目', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 10, 11, 11, 11, 11, 11, 11, 11, 3, 3, 3, 3, 3, 1]",4.5丙氨酸氨基转移酶检测合格,15,0,"[4, 12]"
"['9', '.', '1', '献', '血', '量']","['O', 'O', 'O', 'O', 'O', 'B-献血者健康检查', 'I-献血者健康检查', 'O', 'I-献血者健康检查', 'O']","[0, 3, 3, 3, 3, 26, 27, 27, 3, 1]",9.1 献血量 ,6,0,"[4, 7]"
"['b', '）', '将', '献', '血', '者', '移', '到', '通', '风', '处', '隔', '离']","['O', 'O', 'O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'O', 'I-处置措施', 'O']","[0, 3, 3, 3, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 3, 1]",b）将献血者移到通风处隔离,13,0,"[3, 14]"
"['c', ')', '空', '腹', '、', '疲', '劳', '、', '饮', '酒', '、', '睡', '眠', '不', '足', '、', '长', '时', '间', '未', '补', '充', '水', '分']","['O', 'O', 'O', 'O', 'B-诱发因素', 'O', 'I-诱发因素', 'O', 'O', 'B-诱发因素', 'O', 'I-诱发因素', 'O', 'O', 'B-诱发因素', 'O', 'I-诱发因素', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'I-诱发因素', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'I-诱发因素', 'O']","[0, 3, 3, 3, 64, 65, 3, 3, 3, 64, 65, 3, 3, 3, 64, 65, 3, 3, 3, 64, 65, 65, 65, 3, 3, 3, 64, 65, 65, 65, 65, 65, 65, 65, 3, 1]",c) 空腹 、 疲劳 、 饮酒 、 睡眠不足 、 长时间未补充水分 ,24,0,"[3, 5, 6, 8, 9, 11, 12, 16, 17, 25]"
